order_id,order_timestamp,distance_in_meters,duration_in_seconds,tender_id,tender_timestamp,driver_id,driver_reg_date,driver_rating,carmodel,carname,platform,pickup_in_meters,pickup_in_seconds,user_id,price_start_local,price_bid_local,is_done,
7855143555,2020-05-27 08:27:52,1601,369,14710040468,2020-05-27 08:27:57,7842739,2017-12-09,4.97907,Granta Cross,LADA,android,406,85,180451647,170,200,cancel,
7855143596,2020-05-27 08:27:56,0,0,14710040521,2020-05-27 08:28:01,7777188,2017-12-03,5,Octavia,Skoda,android,594,95,176177728,200,200,cancel,
7855143875,2020-05-27 08:28:28,4507,732,14710040923,2020-05-27 08:28:34,7983250,2017-12-21,5,Granta,LADA,android,929,176,18163214,200,250,done,
7855143909,2020-05-27 08:28:31,2452,371,14710040948,2020-05-27 08:28:36,7777188,2017-12-03,5,Octavia,Skoda,android,1073,180,7655204,160,200,cancel,
7855144613,2020-05-27 08:29:49,3054,386,14710041935,2020-05-27 08:29:55,7777188,2017-12-03,5,Octavia,Skoda,android,912,122,171271053,150,150,done,
7855144656,2020-05-27 08:29:54,2888,412,14710041995,2020-05-27 08:30:01,68828972,2020-12-28,5,Polo,Volkswagen,ios,373,65,142427797,200,250,cancel,
7855144656,2020-05-27 08:29:54,2888,412,14710041979,2020-05-27 08:29:59,69782363,2021-01-06,4.99214,Sandero,Renault,android,542,84,142427797,200,200,done,
7855145126,2020-05-27 08:30:45,3255,588,14710042594,2020-05-27 08:30:49,7816678,2017-12-07,5,Terrano,Nissan,android,560,93,81609414,180,200,done,
7855145299,2020-05-27 08:31:05,1077,192,14710042881,2020-05-27 08:31:10,10841217,2018-06-26,4.93731,Octavia,Skoda,android,796,136,303061433,150,200,cancel,
7855145299,2020-05-27 08:31:05,1077,192,14710042864,2020-05-27 08:31:09,7844505,2017-12-09,4.99788,Almera,Nissan,android,596,121,303061433,150,150,done,
7855145360,2020-05-27 08:31:10,1509,260,14710042951,2020-05-27 08:31:15,49083240,2020-06-03,5,Polo,Volkswagen,android,565,134,37904193,150,200,cancel,
7855145400,2020-05-27 08:31:15,2050,322,14710043133,2020-05-27 08:31:29,10841217,2018-06-26,4.93731,Octavia,Skoda,android,1239,198,7227751,150,200,cancel,
7855145400,2020-05-27 08:31:15,2050,322,14710043117,2020-05-27 08:31:28,49083240,2020-06-03,5,Polo,Volkswagen,android,1181,163,7227751,150,200,cancel,
7855145400,2020-05-27 08:31:15,2050,322,14710043198,2020-05-27 08:31:34,15264967,2018-12-24,5,Solaris,Hyundai,android,1038,160,7227751,150,200,cancel,
7855145748,2020-05-27 08:31:55,0,0,14710043625,2020-05-27 08:32:12,15264967,2018-12-24,5,Solaris,Hyundai,android,1259,175,300945689,220,250,cancel,
7855145748,2020-05-27 08:31:55,0,0,14710043620,2020-05-27 08:32:12,17358569,2019-02-19,5,Tiggo 4 pro,Chery,android,582,95,300945689,220,250,cancel,
7855145797,2020-05-27 08:32:00,2800,422,14710043563,2020-05-27 08:32:07,30989021,2019-10-13,4.95532,Tiggo 4 pro,Chery,android,763,101,136954801,200,200,cancel,
7855145797,2020-05-27 08:32:00,2800,422,14710043519,2020-05-27 08:32:04,7842739,2017-12-09,4.97907,Granta Cross,LADA,android,655,85,136954801,200,200,done,
7855145964,2020-05-27 08:32:18,1649,247,14710043790,2020-05-27 08:32:24,30989021,2019-10-13,4.95532,Tiggo 4 pro,Chery,android,312,43,7737288,150,180,cancel,
7855145986,2020-05-27 08:32:20,7062,765,14710043810,2020-05-27 08:32:26,31892702,2019-10-25,4.93475,Kyron,SsangYong,android,134,30,49543931,250,300,cancel,
7855146884,2020-05-27 08:33:59,0,0,14710045164,2020-05-27 08:34:06,68929664,2020-12-29,5,Outlander,Mitsubishi,ios,57,10,303238446,250,330,cancel,
7855146884,2020-05-27 08:33:59,0,0,14710045139,2020-05-27 08:34:04,47551554,2020-04-16,4.98208,Granta,LADA,android,397,50,303238446,250,250,done,
7855147012,2020-05-27 08:34:12,3753,558,14710045282,2020-05-27 08:34:16,49083240,2020-06-03,5,Polo,Volkswagen,android,1059,145,17970332,200,250,done,
7855147234,2020-05-27 08:34:38,0,0,14710045971,2020-05-27 08:35:12,7971202,2017-12-20,5,Ларгус,Лада,android,15093,1146,26105341,250,250,done,
7855147324,2020-05-27 08:34:49,0,0,14710045824,2020-05-27 08:35:00,30989021,2019-10-13,4.95532,Tiggo 4 pro,Chery,android,255,34,85999139,150,180,cancel,
7855148264,2020-05-27 08:36:34,2181,343,14710046985,2020-05-27 08:36:37,7819054,2017-12-07,5,Logan,Renault,android,649,92,14642590,150,150,done,
7855148416,2020-05-27 08:36:51,7843,921,14710047391,2020-05-27 08:37:10,8007362,2017-12-23,4.99408,SR,Renault,android,1537,209,303479658,200,250,done,
7855148453,2020-05-27 08:36:55,2158,329,14710047289,2020-05-27 08:37:02,10841217,2018-06-26,4.93731,Octavia,Skoda,android,539,86,303001974,150,200,cancel,
7855148453,2020-05-27 08:36:55,2158,329,14710047268,2020-05-27 08:37:00,47556967,2020-04-16,5,Rio,Kia,android,518,100,303001974,150,150,done,
7855148453,2020-05-27 08:36:55,2158,329,14710047275,2020-05-27 08:37:01,30568392,2019-10-08,5,Polo,Volkswagen,android,528,91,303001974,150,200,cancel,
7855148715,2020-05-27 08:37:23,4005,439,14710047675,2020-05-27 08:37:30,31892702,2019-10-25,4.93475,Kyron,SsangYong,android,583,85,33004392,200,250,cancel,
7855149014,2020-05-27 08:37:53,13908,1085,14710048067,2020-05-27 08:37:59,7898882,2017-12-14,4.93289,Rio,Kia,ios,265,52,7899975,450,450,cancel,
7855150344,2020-05-27 08:40:14,1971,280,14710050012,2020-05-27 08:40:28,30568392,2019-10-08,5,Polo,Volkswagen,android,2925,409,91666470,150,200,cancel,
7855150383,2020-05-27 08:40:18,2639,406,14710049977,2020-05-27 08:40:25,7862231,2017-12-11,4.90728,Solaris,Hyundai,android,378,52,300790168,100,150,cancel,
7855150532,2020-05-27 08:40:34,0,0,14710050189,2020-05-27 08:40:40,69782363,2021-01-06,4.99214,Sandero,Renault,android,527,83,18659482,150,200,cancel,
7855150729,2020-05-27 08:40:54,1911,226,14710050402,2020-05-27 08:40:58,10841217,2018-06-26,4.93731,Octavia,Skoda,android,1074,192,69967611,150,200,cancel,
7855150729,2020-05-27 08:40:54,1911,226,14710050499,2020-05-27 08:41:05,7777188,2017-12-03,5,Octavia,Skoda,android,1384,188,69967611,150,150,done,
7855150729,2020-05-27 08:40:54,1911,226,14710050394,2020-05-27 08:40:57,8021307,2017-12-24,4.99567,Solaris,Hyundai,android,300,60,69967611,150,150,cancel,
7855150917,2020-05-27 08:41:15,0,0,14710050672,2020-05-27 08:41:19,49083240,2020-06-03,5,Polo,Volkswagen,android,315,45,119755675,150,200,cancel,
7855151509,2020-05-27 08:42:21,4452,568,14710051567,2020-05-27 08:42:27,69782363,2021-01-06,4.99214,Sandero,Renault,android,699,91,60627160,150,200,cancel,
7855151587,2020-05-27 08:42:28,1889,334,14710051775,2020-05-27 08:42:41,10841217,2018-06-26,4.93731,Octavia,Skoda,android,1434,238,117727350,150,200,cancel,
7855151587,2020-05-27 08:42:28,1889,334,14710051662,2020-05-27 08:42:33,30568392,2019-10-08,5,Polo,Volkswagen,android,409,85,117727350,150,200,cancel,
7855151587,2020-05-27 08:42:28,1889,334,14710051659,2020-05-27 08:42:33,15264967,2018-12-24,5,Solaris,Hyundai,android,373,88,117727350,150,150,done,
7855151707,2020-05-27 08:42:40,3121,449,14710051931,2020-05-27 08:42:52,7862231,2017-12-11,4.90728,Solaris,Hyundai,android,390,63,300880894,200,250,cancel,
7855151917,2020-05-27 08:43:05,2859,436,14710052172,2020-05-27 08:43:13,68828972,2020-12-28,5,Polo,Volkswagen,ios,262,46,300790168,150,180,cancel,
7855151917,2020-05-27 08:43:05,2859,436,14710052138,2020-05-27 08:43:10,106139447,2021-12-22,5,Almera,Nissan,android,234,42,300790168,150,200,cancel,
7855152235,2020-05-27 08:43:38,1242,171,14710052557,2020-05-27 08:43:42,30568392,2019-10-08,5,Polo,Volkswagen,android,106,25,19768274,150,200,cancel,
7855152671,2020-05-27 08:44:23,2371,394,14710053289,2020-05-27 08:44:41,17358569,2019-02-19,5,Tiggo 4 pro,Chery,android,1046,178,155848318,180,200,done,
7855152834,2020-05-27 08:44:39,7171,867,14710053465,2020-05-27 08:44:55,31892702,2019-10-25,4.93475,Kyron,SsangYong,android,1410,181,156996077,250,330,cancel,
7855153112,2020-05-27 08:45:12,5950,621,14710053762,2020-05-27 08:45:18,69782363,2021-01-06,4.99214,Sandero,Renault,android,626,54,15721067,180,200,cancel,
7855153112,2020-05-27 08:45:12,5950,621,14710053834,2020-05-27 08:45:24,7905127,2017-12-15,5,Corsa,Opel,android,1949,188,15721067,180,200,cancel,
7855153132,2020-05-27 08:45:13,0,0,14710053860,2020-05-27 08:45:26,10841217,2018-06-26,4.93731,Octavia,Skoda,android,1470,258,17725559,150,200,cancel,
7855153132,2020-05-27 08:45:13,0,0,14710053764,2020-05-27 08:45:18,30568392,2019-10-08,5,Polo,Volkswagen,android,886,146,17725559,150,200,done,
7855153454,2020-05-27 08:45:51,1416,147,14710054189,2020-05-27 08:45:55,8021307,2017-12-24,4.99567,Solaris,Hyundai,android,388,63,45418078,150,150,done,
7855153937,2020-05-27 08:46:43,4905,638,14710054893,2020-05-27 08:46:49,69782363,2021-01-06,4.99214,Sandero,Renault,android,158,24,302945550,150,200,done,
7855153937,2020-05-27 08:46:43,4905,638,14710054976,2020-05-27 08:46:57,7905127,2017-12-15,5,Corsa,Opel,android,1852,284,302945550,150,200,cancel,
7855154272,2020-05-27 08:47:21,0,0,14710056661,2020-05-27 08:49:09,7777188,2017-12-03,5,Octavia,Skoda,android,2870,289,301506950,150,200,cancel,
7855154413,2020-05-27 08:47:36,2097,352,14710055564,2020-05-27 08:47:41,10841217,2018-06-26,4.93731,Octavia,Skoda,android,1212,220,7797768,150,200,cancel,
7855154493,2020-05-27 08:47:45,2502,324,14710055684,2020-05-27 08:47:50,47556967,2020-04-16,5,Rio,Kia,android,290,55,188886884,100,150,done,
7855154583,2020-05-27 08:47:57,0,0,14710055824,2020-05-27 08:48:01,49083240,2020-06-03,5,Polo,Volkswagen,android,518,94,178506695,150,150,cancel,
7855154583,2020-05-27 08:47:57,0,0,14710055831,2020-05-27 08:48:01,7819054,2017-12-07,5,Logan,Renault,android,214,36,178506695,150,150,cancel,
7855154583,2020-05-27 08:47:57,0,0,14710055817,2020-05-27 08:48:00,7845577,2017-12-09,5,Octavia,Skoda,android,222,31,178506695,150,150,done,
7855155931,2020-05-27 08:50:35,1713,270,14710057718,2020-05-27 08:50:38,49083240,2020-06-03,5,Polo,Volkswagen,android,701,151,17144692,150,150,cancel,
7855155931,2020-05-27 08:50:35,1713,270,14710057716,2020-05-27 08:50:38,16005793,2019-01-14,4.99868,Creta,Hyundai,android,795,106,17144692,150,150,done,
7855155990,2020-05-27 08:50:41,1278,252,14710057830,2020-05-27 08:50:47,68929664,2020-12-29,5,Outlander,Mitsubishi,ios,622,127,10457079,150,180,cancel,
7855155990,2020-05-27 08:50:41,1278,252,14710057823,2020-05-27 08:50:47,15264967,2018-12-24,5,Solaris,Hyundai,android,492,90,10457079,150,150,cancel,
7855155990,2020-05-27 08:50:41,1278,252,14710057800,2020-05-27 08:50:45,7819054,2017-12-07,5,Logan,Renault,android,615,126,10457079,150,150,cancel,
7855156082,2020-05-27 08:50:52,1698,280,14710057962,2020-05-27 08:50:58,15264967,2018-12-24,5,Solaris,Hyundai,android,1170,157,40525856,150,150,done,
7855156182,2020-05-27 08:51:03,5899,733,14710058552,2020-05-27 08:51:43,8007362,2017-12-23,4.99408,SR,Renault,android,431,52,177708831,200,250,done,
7855156303,2020-05-27 08:51:16,0,0,14710058262,2020-05-27 08:51:21,49083240,2020-06-03,5,Polo,Volkswagen,android,523,95,303759295,150,200,cancel,
7855156303,2020-05-27 08:51:16,0,0,14710058254,2020-05-27 08:51:21,16689341,2019-02-02,4.98834,Logan,Renault,android,524,70,303759295,150,160,cancel,
7855156303,2020-05-27 08:51:16,0,0,14710058244,2020-05-27 08:51:20,106139447,2021-12-22,5,Almera,Nissan,android,327,59,303759295,150,200,cancel,
7855156658,2020-05-27 08:51:56,2747,437,14710058774,2020-05-27 08:52:01,29710272,2019-09-27,4.84071,Bestune T77,FAW,android,491,81,26551759,150,150,cancel,
7855156757,2020-05-27 08:52:07,0,0,14710058933,2020-05-27 08:52:14,16689341,2019-02-02,4.98834,Logan,Renault,android,524,70,303759295,150,160,cancel,
7855157367,2020-05-27 08:53:23,3452,468,14710059819,2020-05-27 08:53:27,10748047,2018-06-21,4.99717,Passat CC,Volkswagen,android,131,28,13901760,200,200,done,
7855157367,2020-05-27 08:53:23,3452,468,14710059956,2020-05-27 08:53:39,68828972,2020-12-28,5,Polo,Volkswagen,ios,608,100,13901760,200,250,cancel,
7855157763,2020-05-27 08:54:13,0,0,14710060362,2020-05-27 08:54:17,7777188,2017-12-03,5,Octavia,Skoda,android,565,55,11829683,150,150,done,
7855157763,2020-05-27 08:54:13,0,0,14710060363,2020-05-27 08:54:17,8021307,2017-12-24,4.99567,Solaris,Hyundai,android,331,29,11829683,150,150,cancel,
7855158190,2020-05-27 08:55:05,2893,350,14710061043,2020-05-27 08:55:11,68828972,2020-12-28,5,Polo,Volkswagen,ios,774,135,302802584,180,180,done,
7855158377,2020-05-27 08:55:27,0,0,14710061291,2020-05-27 08:55:30,7983250,2017-12-21,5,Granta,LADA,android,715,99,71932773,200,200,done,
7855158480,2020-05-27 08:55:39,2777,429,14710061466,2020-05-27 08:55:45,7845577,2017-12-09,5,Octavia,Skoda,android,1237,164,111054353,150,200,cancel,
7855158679,2020-05-27 08:56:03,9190,801,14710061752,2020-05-27 08:56:09,68929664,2020-12-29,5,Outlander,Mitsubishi,ios,520,70,63082045,300,350,cancel,
7855158679,2020-05-27 08:56:03,9190,801,14710061735,2020-05-27 08:56:08,7845577,2017-12-09,5,Octavia,Skoda,android,439,82,63082045,300,300,done,
7855160207,2020-05-27 08:59:29,1742,264,14710064277,2020-05-27 08:59:35,7777188,2017-12-03,5,Octavia,Skoda,android,600,95,301660412,150,150,cancel,
7855160207,2020-05-27 08:59:29,1742,264,14710064290,2020-05-27 08:59:36,7816678,2017-12-07,5,Terrano,Nissan,android,335,66,301660412,150,150,done,
7855160367,2020-05-27 08:59:52,2711,399,14710064512,2020-05-27 08:59:56,30568392,2019-10-08,5,Polo,Volkswagen,android,1579,245,20125814,150,200,cancel,
7855160367,2020-05-27 08:59:52,2711,399,14710064547,2020-05-27 08:59:58,106139447,2021-12-22,5,Almera,Nissan,android,561,115,20125814,150,200,cancel,
7855161085,2020-05-27 09:01:24,0,0,14710065706,2020-05-27 09:01:28,30568392,2019-10-08,5,Polo,Volkswagen,android,882,121,8296462,150,200,done,
7855161089,2020-05-27 09:01:25,6236,716,14710065754,2020-05-27 09:01:31,7828369,2017-12-08,5,SX4,Suzuki,android,51,12,47248108,250,250,cancel,
7855161193,2020-05-27 09:01:39,1723,296,14710065908,2020-05-27 09:01:46,7828369,2017-12-08,5,SX4,Suzuki,android,1492,221,300074349,160,200,done,
7855162024,2020-05-27 09:03:30,0,0,14710067329,2020-05-27 09:03:40,69325503,2021-01-01,4.93024,Tiida,Nissan,android,337,58,13458493,150,200,cancel,
7855162024,2020-05-27 09:03:30,0,0,14710067231,2020-05-27 09:03:35,106139447,2021-12-22,5,Almera,Nissan,android,591,134,13458493,150,200,cancel,
7855162426,2020-05-27 09:04:21,5908,813,14710067882,2020-05-27 09:04:25,7842739,2017-12-09,4.97907,Granta Cross,LADA,android,408,69,302419833,200,200,cancel,
7855162443,2020-05-27 09:04:23,5663,718,14710067895,2020-05-27 09:04:26,69782363,2021-01-06,4.99214,Sandero,Renault,android,776,114,9059542,250,250,done,
7855162496,2020-05-27 09:04:31,0,0,14710068056,2020-05-27 09:04:39,68828972,2020-12-28,5,Polo,Volkswagen,ios,1362,178,100690150,450,600,cancel,
7855162496,2020-05-27 09:04:31,0,0,14710068022,2020-05-27 09:04:36,7777188,2017-12-03,5,Octavia,Skoda,android,1629,213,100690150,450,450,done,
7855162616,2020-05-27 09:04:45,0,0,14710068198,2020-05-27 09:04:50,49083240,2020-06-03,5,Polo,Volkswagen,android,835,162,8166545,150,200,cancel,
7855162875,2020-05-27 09:05:23,7186,626,14710068653,2020-05-27 09:05:29,106139447,2021-12-22,5,Almera,Nissan,android,1706,284,43974325,200,250,done,
7855162902,2020-05-27 09:05:27,1807,338,14710068658,2020-05-27 09:05:29,10841217,2018-06-26,4.93731,Octavia,Skoda,android,824,171,10497204,150,200,cancel,
7855162902,2020-05-27 09:05:27,1807,338,14710068722,2020-05-27 09:05:36,68828972,2020-12-28,5,Polo,Volkswagen,ios,800,173,10497204,150,180,cancel,
7855163692,2020-05-27 09:07:12,4468,661,14710070049,2020-05-27 09:07:29,68828972,2020-12-28,5,Polo,Volkswagen,ios,1541,230,123969679,200,250,done,
7855163968,2020-05-27 09:07:50,1417,221,14710070336,2020-05-27 09:07:53,7819054,2017-12-07,5,Logan,Renault,android,207,28,302101925,150,150,done,
7855164378,2020-05-27 09:08:39,2701,355,14710070945,2020-05-27 09:08:42,49083240,2020-06-03,5,Polo,Volkswagen,android,627,99,55385371,150,200,cancel,
7855164982,2020-05-27 09:09:58,2234,363,14710071915,2020-05-27 09:10:01,49083240,2020-06-03,5,Polo,Volkswagen,android,163,32,78723217,150,150,cancel,
7855164982,2020-05-27 09:09:58,2234,363,14710071920,2020-05-27 09:10:01,30568392,2019-10-08,5,Polo,Volkswagen,android,379,69,78723217,150,200,cancel,
7855164982,2020-05-27 09:09:58,2234,363,14710071928,2020-05-27 09:10:02,16689341,2019-02-02,4.98834,Logan,Renault,android,402,69,78723217,150,160,cancel,
7855165252,2020-05-27 09:10:35,2234,363,14710072486,2020-05-27 09:10:42,7786324,2017-12-04,4.96918,Калина Седан,Лада,android,799,147,78723217,150,200,cancel,
7855165252,2020-05-27 09:10:35,2234,363,14710072512,2020-05-27 09:10:44,8007362,2017-12-23,4.99408,SR,Renault,android,680,132,78723217,150,200,cancel,
7855165474,2020-05-27 09:11:05,8005,968,14710072825,2020-05-27 09:11:10,15264967,2018-12-24,5,Solaris,Hyundai,android,229,56,142739465,250,250,done,
7855165537,2020-05-27 09:11:14,3949,503,14710072917,2020-05-27 09:11:17,7842739,2017-12-09,4.97907,Granta Cross,LADA,android,2333,224,11789363,200,200,cancel,
7855165537,2020-05-27 09:11:14,3949,503,14710072941,2020-05-27 09:11:19,7905127,2017-12-15,5,Corsa,Opel,android,1327,124,11789363,200,200,done,
7855165854,2020-05-27 09:11:55,1232,204,14710073468,2020-05-27 09:11:59,16005793,2019-01-14,4.99868,Creta,Hyundai,android,142,30,14104214,150,150,done,
7855165963,2020-05-27 09:12:09,4121,571,14710073650,2020-05-27 09:12:13,7842739,2017-12-09,4.97907,Granta Cross,LADA,android,1938,220,8802044,150,200,cancel,
7855166127,2020-05-27 09:12:30,1399,229,14710073928,2020-05-27 09:12:36,7816678,2017-12-07,5,Terrano,Nissan,android,1080,188,40347261,160,200,done,
7855166197,2020-05-27 09:12:39,10150,1113,14710074268,2020-05-27 09:13:01,7842739,2017-12-09,4.97907,Granta Cross,LADA,android,203,30,301477787,300,350,done,
7855166685,2020-05-27 09:13:41,2291,330,14710074831,2020-05-27 09:13:45,7983250,2017-12-21,5,Granta,LADA,android,296,48,122387933,150,150,cancel,
7855167580,2020-05-27 09:15:36,15691,1160,14710076336,2020-05-27 09:15:43,68591984,2020-12-26,4.99841,X-Ray,LADA,android,887,119,300857438,375,375,done,
7855167860,2020-05-27 09:16:12,7891,866,14710076812,2020-05-27 09:16:20,69325503,2021-01-01,4.93024,Tiida,Nissan,android,494,80,302503498,200,250,cancel,
7855168065,2020-05-27 09:16:38,1717,312,14710077143,2020-05-27 09:16:44,68929664,2020-12-29,5,Outlander,Mitsubishi,ios,548,83,47156989,150,180,done,
7855168065,2020-05-27 09:16:38,1717,312,14710077108,2020-05-27 09:16:41,30568392,2019-10-08,5,Polo,Volkswagen,android,418,80,47156989,150,200,cancel,
7855168282,2020-05-27 09:17:05,2726,448,14710088616,2020-05-27 09:31:23,30989021,2019-10-13,4.95532,Tiggo 4 pro,Chery,android,2085,266,15141363,200,200,cancel,
7855168501,2020-05-27 09:17:30,9019,778,14710077807,2020-05-27 09:17:34,7845577,2017-12-09,5,Octavia,Skoda,android,313,58,63082045,250,250,done,
7855168651,2020-05-27 09:17:48,1565,234,14710078064,2020-05-27 09:17:54,33359270,2019-11-11,4.97863,Sandero Stepway,Renault,android,905,141,136954801,200,200,cancel,
7855168651,2020-05-27 09:17:48,1565,234,14710078036,2020-05-27 09:17:52,7983250,2017-12-21,5,Granta,LADA,android,778,123,136954801,200,200,done,
7855169922,2020-05-27 09:20:24,0,0,14710080219,2020-05-27 09:20:39,7893449,2017-12-14,4.99585,Гранта,Лада,android,4310,594,188196709,150,180,done,
7855170175,2020-05-27 09:20:55,1373,273,14710080503,2020-05-27 09:21:01,10841217,2018-06-26,4.93731,Octavia,Skoda,android,207,43,102637629,150,200,cancel,
7855170385,2020-05-27 09:21:22,0,0,14710080892,2020-05-27 09:21:30,47551554,2020-04-16,4.98208,Granta,LADA,android,767,133,60623102,250,250,cancel,
7855170385,2020-05-27 09:21:22,0,0,14710080889,2020-05-27 09:21:29,18838169,2019-03-24,5,Klan,Chevrolet,android,91,22,60623102,250,250,done,
7855170637,2020-05-27 09:21:52,0,0,14710081256,2020-05-27 09:21:55,30568392,2019-10-08,5,Polo,Volkswagen,android,113,27,41173262,170,200,cancel,
7855170637,2020-05-27 09:21:52,0,0,14710081273,2020-05-27 09:21:56,16689341,2019-02-02,4.98834,Logan,Renault,android,260,53,41173262,170,170,done,
7855170637,2020-05-27 09:21:52,0,0,14710081282,2020-05-27 09:21:57,33359270,2019-11-11,4.97863,Sandero Stepway,Renault,android,652,103,41173262,170,220,cancel,
7855171156,2020-05-27 09:23:01,7067,658,14710082160,2020-05-27 09:23:09,47551554,2020-04-16,4.98208,Granta,LADA,android,3191,336,122682901,250,250,cancel,
7855171156,2020-05-27 09:23:01,7067,658,14710082161,2020-05-27 09:23:09,7888104,2017-12-13,4.99205,Octavia,Skoda,android,3176,266,122682901,250,300,cancel,
7855171217,2020-05-27 09:23:09,7885,789,14710082325,2020-05-27 09:23:23,68929664,2020-12-29,5,Outlander,Mitsubishi,ios,339,58,51517985,300,350,done,
7855171361,2020-05-27 09:23:28,3823,430,14710082452,2020-05-27 09:23:34,7816678,2017-12-07,5,Terrano,Nissan,android,784,131,12209401,170,200,cancel,
7855171398,2020-05-27 09:23:32,7067,658,14710082877,2020-05-27 09:24:07,7971202,2017-12-20,5,Ларгус,Лада,android,4841,418,122682901,250,250,done,
7855171474,2020-05-27 09:23:42,1037,126,14710082678,2020-05-27 09:23:51,7816678,2017-12-07,5,Terrano,Nissan,android,975,102,301645218,150,150,cancel,
7855171474,2020-05-27 09:23:42,1037,126,14710082748,2020-05-27 09:23:57,7905127,2017-12-15,5,Corsa,Opel,android,1178,183,301645218,150,150,cancel,
7855171692,2020-05-27 09:24:10,3073,512,14710083263,2020-05-27 09:24:38,8007362,2017-12-23,4.99408,SR,Renault,android,1397,196,303586525,150,200,cancel,
7855171710,2020-05-27 09:24:14,3324,483,14710083090,2020-05-27 09:24:25,10841217,2018-06-26,4.93731,Octavia,Skoda,android,1115,173,8036763,150,200,cancel,
7855171729,2020-05-27 09:24:17,0,0,14710083320,2020-05-27 09:24:43,68828972,2020-12-28,5,Polo,Volkswagen,ios,1794,251,300997144,600,800,cancel,
7855171729,2020-05-27 09:24:17,0,0,14710083195,2020-05-27 09:24:34,106139447,2021-12-22,5,Almera,Nissan,android,2177,363,300997144,600,800,cancel,
7855171871,2020-05-27 09:24:35,4665,698,14710083550,2020-05-27 09:25:02,68828972,2020-12-28,5,Polo,Volkswagen,ios,1950,314,8164730,200,250,cancel,
7855172421,2020-05-27 09:25:38,4665,698,14710084222,2020-05-27 09:25:55,68828972,2020-12-28,5,Polo,Volkswagen,ios,1952,257,8164730,200,250,cancel,
7855172558,2020-05-27 09:25:56,2937,419,14710084572,2020-05-27 09:26:22,68828972,2020-12-28,5,Polo,Volkswagen,ios,979,120,300063968,180,240,done,
7855173450,2020-05-27 09:27:40,1758,298,14710085631,2020-05-27 09:27:45,7983250,2017-12-21,5,Granta,LADA,android,970,172,301383592,200,200,done,
7855173509,2020-05-27 09:27:45,2486,324,14710085700,2020-05-27 09:27:51,8007362,2017-12-23,4.99408,SR,Renault,android,231,38,26244705,150,200,cancel,
7855173509,2020-05-27 09:27:45,2486,324,14710085734,2020-05-27 09:27:53,8061302,2017-12-27,4.98773,Aveo,Chevrolet,android,922,128,26244705,150,150,cancel,
7855173716,2020-05-27 09:28:14,2519,380,14710086029,2020-05-27 09:28:18,30568392,2019-10-08,5,Polo,Volkswagen,android,171,34,114905165,150,200,cancel,
7855173716,2020-05-27 09:28:14,2519,380,14710086042,2020-05-27 09:28:18,106139447,2021-12-22,5,Almera,Nissan,android,530,102,114905165,150,200,cancel,
7855173842,2020-05-27 09:28:30,2785,423,14710086516,2020-05-27 09:28:54,106139447,2021-12-22,5,Almera,Nissan,android,1336,223,300922534,200,250,cancel,
7855174145,2020-05-27 09:29:05,1288,160,14710086705,2020-05-27 09:29:09,7844505,2017-12-09,4.99788,Almera,Nissan,android,679,108,8827250,150,150,done,
7855174145,2020-05-27 09:29:05,1288,160,14710086727,2020-05-27 09:29:10,8061302,2017-12-27,4.98773,Aveo,Chevrolet,android,784,132,8827250,150,150,cancel,
7855174239,2020-05-27 09:29:15,1999,369,14710086881,2020-05-27 09:29:21,8007362,2017-12-23,4.99408,SR,Renault,android,963,102,301091964,150,200,cancel,
7855174391,2020-05-27 09:29:32,2486,324,14710087218,2020-05-27 09:29:46,30568392,2019-10-08,5,Polo,Volkswagen,android,1661,233,26244705,150,200,cancel,
7855174391,2020-05-27 09:29:32,2486,324,14710087238,2020-05-27 09:29:47,106139447,2021-12-22,5,Almera,Nissan,android,1143,142,26244705,150,200,cancel,
7855174391,2020-05-27 09:29:32,2486,324,14710087237,2020-05-27 09:29:47,8061302,2017-12-27,4.98773,Aveo,Chevrolet,android,924,130,26244705,150,150,done,
7855174552,2020-05-27 09:29:51,2379,430,14710087527,2020-05-27 09:30:08,106139447,2021-12-22,5,Almera,Nissan,android,1674,240,52036951,150,200,cancel,
7855175002,2020-05-27 09:30:44,1927,258,14710088140,2020-05-27 09:30:50,106139447,2021-12-22,5,Almera,Nissan,android,837,167,15654743,150,200,cancel,
7855175529,2020-05-27 09:31:45,2493,388,14710088965,2020-05-27 09:31:48,30568392,2019-10-08,5,Polo,Volkswagen,android,503,82,301665240,150,200,cancel,
7855175529,2020-05-27 09:31:45,2493,388,14710088978,2020-05-27 09:31:49,106139447,2021-12-22,5,Almera,Nissan,android,525,92,301665240,150,200,cancel,
7855175603,2020-05-27 09:31:53,5083,668,14710089324,2020-05-27 09:32:18,30989021,2019-10-13,4.95532,Tiggo 4 pro,Chery,android,2840,303,81551477,150,200,done,
7855175645,2020-05-27 09:31:58,1723,283,14710089157,2020-05-27 09:32:06,16689341,2019-02-02,4.98834,Logan,Renault,android,245,44,300074349,160,160,cancel,
7855175726,2020-05-27 09:32:06,5593,767,14710089400,2020-05-27 09:32:24,10748047,2018-06-21,4.99717,Passat CC,Volkswagen,android,1082,166,302159858,150,200,done,
7855176103,2020-05-27 09:32:53,0,0,14710089919,2020-05-27 09:33:06,106139447,2021-12-22,5,Almera,Nissan,android,1186,207,21035215,150,200,cancel,
